activity,x-axis,y-axis,z-axis
Upstairs,0.92618364,14.519291,2.7240696
Upstairs,0.42223078,10.038197,1.9477097
Upstairs,1.4165162,8.921328,0.5720546
Upstairs,1.3075534,8.62168,0.040861044
Upstairs,0.9942854,8.471856,0.10896278
Upstairs,1.4573772,9.724928,0.38136974
Upstairs,0.53119355,12.14935,0.46309182
Upstairs,0.040861044,13.633968,0.6537767
Upstairs,0.92618364,11.686258,1.6480621
Upstairs,-0.42223078,10.760075,1.1441092
Upstairs,0.3405087,6.6331096,0.95342433
Upstairs,-0.19068487,4.8216033,0.7218784
Upstairs,0.23154591,4.0588636,2.1792557
Upstairs,3.636633,8.430995,7.8180795
Upstairs,1.3756552,7.273266,1.9885708
Upstairs,2.4516625,11.495573,1.2258313
Upstairs,0.6537767,7.8180795,0.3405087
Upstairs,0.84446156,6.891896,-0.46309182
Upstairs,3.0237172,8.962189,-0.08172209
Upstairs,3.9499009,11.264028,2.4108016
Upstairs,-1.879608,16.589584,0.8036005
Upstairs,2.1111538,14.1787815,0.46309182
Upstairs,-2.3426998,11.75436,1.1441092
Upstairs,-0.19068487,5.7477865,0.7627395
Upstairs,1.0351465,3.9090397,1.1849703
Upstairs,2.4516625,3.8681788,4.7126403
Upstairs,1.56634,8.008764,5.7886477
Upstairs,-2.3426998,8.117727,2.3426998
Upstairs,1.1168685,9.915613,1.2258313
Upstairs,1.4982382,8.812365,0.040861044
Upstairs,0.08172209,7.1234417,0.50395286
Upstairs,1.9885708,13.947236,2.0294318
Upstairs,-2.982856,13.947236,1.1441092
Upstairs,0.27240697,11.727119,0.19068487
Upstairs,1.4573772,8.117727,0.42223078
Upstairs,1.3075534,4.4810944,1.3075534
Upstairs,2.6832085,6.0474343,6.4424243
Upstairs,0.7627395,9.425281,7.668256
Upstairs,-2.9147544,5.8976107,2.5333846
Upstairs,0.7218784,8.962189,1.7570249
Upstairs,1.3075534,7.43671,-0.0
Upstairs,0.61291564,7.5456724,0.53119355
Upstairs,1.0351465,12.980191,2.1111538
Upstairs,-0.10896278,15.785983,0.3405087
Upstairs,-1.7297841,11.727119,1.879608
Upstairs,2.070293,6.2108784,-0.10896278
Upstairs,0.6537767,3.9499009,1.334794
Upstairs,2.4925237,7.5456724,4.9850473
Upstairs,-0.3405087,9.765789,3.214402
Upstairs,1.1168685,10.038197,0.8036005
Upstairs,1.8387469,8.308413,-0.3405087
Upstairs,0.3405087,7.3141265,0.7218784
Upstairs,2.1792557,12.762266,1.8387469
Upstairs,-0.7218784,13.756551,1.607201
Upstairs,-0.08172209,11.114203,1.2258313
Upstairs,1.3075534,8.580819,1.2258313
Upstairs,0.3405087,4.630918,1.3756552
Upstairs,0.95342433,4.5219555,4.399372
Upstairs,1.4982382,13.211738,5.366417
Upstairs,1.3756552,12.067628,2.1111538
Upstairs,0.88532263,8.240311,0.7218784
Upstairs,1.6480621,7.5456724,0.5720546
Upstairs,2.6014864,8.240311,0.42223078
Upstairs,1.3075534,14.1787815,0.88532263
Upstairs,0.46309182,13.6748295,0.46309182
Upstairs,-1.8387469,11.372991,1.0351465
Upstairs,1.1168685,7.6273947,0.5720546
Upstairs,0.3405087,4.0180025,0.6537767
Upstairs,1.2666923,3.336985,4.671779
Upstairs,1.607201,9.507003,7.668256
Upstairs,-1.334794,12.680544,1.2258313
Upstairs,1.56634,9.152874,0.92618364
Upstairs,1.2258313,9.765789,-2.1111538
Upstairs,1.0760075,8.962189,-1.7297841
Upstairs,0.6537767,10.147159,-1.6480621
Upstairs,2.5333846,7.8861814,-0.61291564
Upstairs,1.879608,10.147159,-0.7218784
Upstairs,-4.2495484,16.970953,-2.0294318
Upstairs,3.568531,11.563675,1.0760075
Upstairs,0.42223078,6.2789803,2.8330324
Upstairs,1.6889231,2.9556155,2.2609777
Upstairs,2.2201166,3.3778462,6.932757
Upstairs,-1.0760075,13.988097,7.273266
Upstairs,2.070293,15.322891,2.1111538
Upstairs,1.2666923,10.228881,0.3405087
Upstairs,1.9477097,7.205164,0.84446156
Upstairs,2.3426998,6.2108784,0.313268
Upstairs,1.6480621,14.560152,2.2609777
Upstairs,1.4165162,12.176591,-0.5720546
Upstairs,-1.4573772,9.343558,0.8036005
Upstairs,1.0351465,5.829509,0.5720546
Upstairs,0.08172209,4.2086873,2.4925237
Upstairs,1.3756552,9.656827,6.4424243
Upstairs,-1.607201,6.0882955,1.7297841
Upstairs,0.88532263,9.152874,1.3075534
Upstairs,1.4982382,8.962189,-0.23154591
Upstairs,0.5720546,8.539958,0.27240697
Upstairs,2.9556155,12.489859,2.9147544
Upstairs,-1.7570249,14.1787815,0.9942854
Upstairs,1.0760075,10.337844,-0.53119355
Upstairs,1.6480621,8.390134,0.19068487
Upstairs,0.9942854,4.7943625,1.3756552
Upstairs,2.070293,4.4810944,5.7477865
Upstairs,2.6423476,16.970953,4.7943625
Upstairs,0.9942854,13.865514,1.334794
Upstairs,0.8036005,7.3958488,0.14982383
Upstairs,0.53119355,7.5456724,-0.19068487
Upstairs,1.7570249,8.921328,0.040861044
Upstairs,2.6014864,11.985906,2.8330324
Upstairs,-0.08172209,14.410328,0.38136974
Upstairs,1.6480621,10.691973,-0.23154591
Upstairs,1.7570249,8.471856,-0.0
Upstairs,1.334794,5.325556,2.3018389
Upstairs,2.070293,3.173541,5.407278
Upstairs,-0.8036005,9.112013,3.0645783
Upstairs,1.1168685,10.760075,1.3756552
Upstairs,1.0760075,8.240311,0.10896278
Upstairs,-0.50395286,7.1234417,0.313268
Upstairs,2.5333846,12.108489,1.9885708
Upstairs,0.313268,15.745122,0.92618364
Upstairs,-0.50395286,11.876944,1.4165162
Upstairs,1.1168685,9.765789,1.5390993
Upstairs,0.9942854,6.0474343,0.6537767
Upstairs,0.23154591,4.2495484,1.6480621
Upstairs,2.2609777,7.082581,6.6331096
Upstairs,-1.7570249,6.510526,2.4925237
Upstairs,2.6423476,11.141444,1.3756552
Upstairs,1.3075534,8.662541,0.10896278
Upstairs,0.040861044,7.9270425,0.42223078
Upstairs,3.3778462,9.00305,1.56634
Upstairs,2.3018389,12.830367,0.38136974
Upstairs,0.53119355,12.489859,0.27240697
Upstairs,-1.1849703,10.732834,0.6537767
Upstairs,0.46309182,5.8976107,-0.040861044
Upstairs,0.7627395,4.2904096,1.9477097
Upstairs,0.6537767,10.460427,6.8237944
Upstairs,-0.8036005,8.962189,2.0294318
Upstairs,1.1441092,8.539958,0.84446156
Upstairs,2.4108016,9.234595,-0.46309182
Upstairs,0.50395286,8.240311,-0.27240697
Upstairs,2.8330324,11.304889,1.3756552
Upstairs,1.0760075,13.6748295,0.27240697
Upstairs,1.1441092,10.56939,0.040861044
Upstairs,-2.3426998,9.00305,-1.2666923
Upstairs,0.3405087,7.8861814,0.9942854
Upstairs,1.5390993,4.7943625,-0.0
Upstairs,-0.38136974,5.325556,2.7240696
Upstairs,2.070293,15.935807,5.8567495
Upstairs,-1.3075534,6.851035,-3.9771416
Upstairs,0.46309182,8.812365,-4.099725
Upstairs,3.173541,9.615966,-1.1849703
Upstairs,3.5276701,9.152874,-1.4165162
Upstairs,2.152015,9.956474,-0.38136974
Upstairs,1.879608,11.727119,-1.4165162
Upstairs,-1.0760075,13.102775,-1.879608
Upstairs,-0.3405087,13.824653,0.19068487
Upstairs,1.7297841,8.812365,2.3018389
Upstairs,2.070293,5.7886477,2.4516625
Upstairs,0.38136974,3.2961242,3.5957718
Upstairs,4.0588636,5.325556,7.3141265
Upstairs,-0.040861044,8.662541,2.5333846
Upstairs,1.4165162,10.18802,1.1441092
Upstairs,2.5606253,8.689782,0.5720546
Upstairs,1.2258313,7.4639506,0.6946377
Upstairs,3.214402,11.264028,1.920469
Upstairs,-0.50395286,15.213928,0.3405087
Upstairs,0.38136974,10.732834,0.8036005
Upstairs,1.3756552,8.853226,1.3075534
Upstairs,1.1441092,4.7126403,1.8387469
Upstairs,1.6480621,2.7240696,3.9090397
Upstairs,2.3018389,15.213928,3.9090397
Upstairs,2.5606253,10.760075,1.0760075
Upstairs,0.84446156,8.049625,0.27240697
Upstairs,0.313268,7.5456724,0.313268
Upstairs,4.862464,10.18802,1.9885708
Upstairs,0.9942854,14.206022,0.38136974
Upstairs,0.46309182,10.337844,-0.08172209
Upstairs,-0.84446156,9.615966,0.6537767
Upstairs,0.61291564,6.0882955,1.8387469
Upstairs,0.27240697,3.8273177,1.3075534
Upstairs,4.3312707,9.275456,9.234595
Upstairs,-1.3756552,4.5628166,1.7297841
Upstairs,2.0294318,8.730643,1.1168685
Upstairs,2.152015,8.853226,0.3405087
Upstairs,1.1168685,7.8589406,1.0351465
Upstairs,2.1111538,7.205164,0.7627395
Upstairs,3.9499009,14.669114,0.6537767
Upstairs,1.1168685,11.372991,0.6946377
Upstairs,-1.3075534,10.119919,1.1849703
Upstairs,0.27240697,4.862464,0.38136974
Upstairs,-0.3405087,3.1463003,3.8273177
Upstairs,3.1463003,15.472715,5.134871
Upstairs,2.4108016,11.876944,1.5390993
Upstairs,0.9942854,7.504812,0.95342433
Upstairs,0.84446156,7.7363577,0.84446156
Upstairs,3.1463003,9.152874,1.9477097
Upstairs,1.6480621,13.375181,1.607201
Upstairs,1.334794,10.732834,-0.040861044
Upstairs,-1.879608,9.343558,0.42223078
Upstairs,0.9942854,4.903325,1.56634
Upstairs,1.5390993,4.671779,5.09401
Upstairs,2.3699405,14.601013,4.862464
Upstairs,1.607201,12.571581,0.92618364
Upstairs,1.879608,8.349273,0.08172209
Upstairs,2.6014864,8.921328,-0.19068487
Upstairs,-0.46309182,6.6331096,0.88532263
Upstairs,3.7864566,13.525005,2.6014864
Upstairs,-1.4982382,13.715691,0.88532263
Upstairs,1.5390993,12.367276,-0.6946377
Upstairs,-1.8387469,9.847511,1.334794
Upstairs,0.6537767,4.7535014,0.95342433
Upstairs,0.50395286,3.8681788,3.8273177
Upstairs,2.070293,14.1787815,8.580819
Upstairs,-0.50395286,9.765789,1.3075534
Upstairs,0.53119355,7.3549876,0.50395286
Upstairs,1.9477097,8.921328,0.8036005
Upstairs,4.099725,10.732834,2.4925237
Upstairs,0.42223078,12.598822,0.50395286
Upstairs,0.92618364,9.697687,0.92618364
Upstairs,1.3756552,7.9679036,-0.0
Upstairs,1.4573772,4.1814466,-0.0
Upstairs,0.10896278,6.6331096,4.1814466
Upstairs,-1.7297841,18.237646,-0.0
Upstairs,-0.46309182,16.630445,-1.4573772
Upstairs,1.7978859,9.152874,-1.525479
Upstairs,3.1054392,8.812365,0.19068487
Upstairs,4.5219555,10.310603,-1.2666923
Upstairs,0.6537767,13.633968,0.50395286
Upstairs,2.1792557,9.507003,-0.3405087
Upstairs,-0.29964766,4.9850473,1.4165162
Upstairs,1.9477097,8.281172,6.2108784
Upstairs,-2.3699405,14.750836,1.8387469
Upstairs,3.0237172,14.560152,-0.23154591
Upstairs,3.8681788,10.147159,-0.0
Upstairs,2.5606253,8.730643,0.7218784
Upstairs,3.759216,8.308413,0.6537767
Upstairs,2.3018389,14.941522,0.50395286
Upstairs,1.1849703,11.75436,-1.2666923
Upstairs,0.10896278,9.534244,0.9942854
Upstairs,1.0351465,4.862464,1.5390993
Upstairs,1.2666923,3.990762,5.47538
Upstairs,1.7570249,15.554437,4.5628166
Upstairs,1.7570249,9.193735,0.46309182
Upstairs,0.95342433,7.504812,0.27240697
Upstairs,0.8036005,6.782933,-0.42223078
Upstairs,3.214402,13.102775,1.920469
Upstairs,-0.0,16.126492,0.95342433
Upstairs,0.10896278,9.507003,0.8036005
Upstairs,1.607201,6.973618,1.3075534
Upstairs,-0.27240697,4.944186,2.3018389
Upstairs,3.8273177,7.1234417,8.921328
Upstairs,-1.3756552,5.2165933,1.56634
Upstairs,0.92618364,7.7363577,0.10896278
Upstairs,2.5606253,8.962189,-0.08172209
Upstairs,0.3405087,8.308413,0.61291564
Upstairs,4.0588636,14.750836,1.8387469
Upstairs,-0.53119355,13.865514,1.607201
Upstairs,0.42223078,9.466142,0.53119355
Upstairs,1.9477097,7.8861814,0.8036005
Upstairs,0.42223078,3.990762,1.7978859
Upstairs,3.173541,5.243834,9.615966
Upstairs,-4.440233,6.701211,1.9885708
Upstairs,2.7921712,7.7772183,0.7627395
Upstairs,1.5390993,8.308413,0.7218784
Upstairs,1.3756552,9.193735,1.4165162
Upstairs,1.3075534,14.206022,2.0294318
Upstairs,0.7627395,11.454713,-0.46309182
Upstairs,1.3756552,8.499097,1.2258313
Upstairs,1.1849703,4.671779,2.152015
Upstairs,0.9942854,2.4925237,2.8738933
Upstairs,-0.23154591,10.882658,2.7649305
Upstairs,1.7978859,11.223166,0.5720546
Upstairs,2.8738933,8.499097,-0.5720546
Upstairs,0.7627395,7.4639506,0.040861044
Upstairs,4.1814466,15.213928,2.4925237
Upstairs,0.38136974,13.865514,1.2258313
Upstairs,-2.1111538,10.147159,0.88532263
Upstairs,0.38136974,5.366417,0.6537767
Upstairs,1.1849703,4.0180025,3.5957718
Upstairs,1.334794,17.011814,4.0588636
Upstairs,3.568531,11.073342,0.6946377
Upstairs,1.1849703,6.742072,0.10896278
Upstairs,0.6537767,7.1234417,0.6946377
Upstairs,1.5390993,8.076866,0.313268
Upstairs,4.3312707,13.102775,0.95342433
Upstairs,-0.08172209,15.023244,0.14982383
Upstairs,-2.3426998,11.563675,1.3075534
Upstairs,1.607201,6.973618,0.3405087
Upstairs,0.7218784,4.3312707,1.56634
Upstairs,3.445948,3.9499009,6.782933
Upstairs,-0.27240697,11.223166,3.5276701
Upstairs,0.7627395,11.604536,1.1441092
Upstairs,5.434519,8.62168,-2.2201166
Upstairs,0.42223078,7.9270425,-1.334794
Upstairs,4.944186,7.8589406,-0.08172209
Upstairs,0.7627395,12.4489975,-1.0351465
Upstairs,-0.0,12.789507,-1.1849703
Upstairs,3.255263,6.2789803,1.2258313
Upstairs,1.1849703,6.2108784,2.7921712
Upstairs,2.0294318,9.80665,4.7126403
Upstairs,-1.3075534,11.454713,0.10896278
Upstairs,2.6423476,11.182305,-0.6537767
Upstairs,3.8681788,8.689782,1.1849703
Upstairs,2.4108016,6.8237944,0.46309182
Upstairs,2.8330324,13.756551,0.95342433
Upstairs,1.7570249,14.410328,-0.53119355
Upstairs,-0.8036005,10.501288,0.5720546
Upstairs,2.5333846,7.273266,0.92618364
Upstairs,2.3699405,4.4810944,2.9556155
Upstairs,0.23154591,8.894087,4.2904096
Upstairs,0.42223078,10.732834,1.3756552
Upstairs,1.4982382,9.152874,0.42223078
Upstairs,2.2609777,7.5865335,0.92618364
Upstairs,3.405087,10.991621,2.1111538
Upstairs,2.152015,13.184497,2.1792557
Upstairs,1.4573772,13.756551,-0.29964766
Upstairs,-1.2666923,10.337844,1.56634
Upstairs,1.56634,5.7477865,0.92618364
Upstairs,0.95342433,2.8330324,2.4516625
Upstairs,3.405087,10.991621,7.5865335
Upstairs,-1.4573772,5.597963,1.7570249
Upstairs,1.334794,6.8237944,0.27240697
Upstairs,2.8738933,9.888372,-0.8036005
Upstairs,0.313268,7.6954966,-0.27240697
Upstairs,4.8216033,15.854085,2.2201166
Upstairs,0.3405087,13.824653,0.84446156
Upstairs,0.5720546,9.507003,0.5720546
Upstairs,2.5333846,7.668256,-0.27240697
Upstairs,1.56634,3.8273177,1.879608
Upstairs,1.3756552,6.1700177,5.938472
Upstairs,-2.3699405,4.6036777,2.9147544
Upstairs,2.8330324,8.962189,1.5390993
Upstairs,2.6832085,8.308413,0.08172209
Upstairs,1.607201,9.915613,1.5390993
Upstairs,4.2495484,12.299174,2.070293
Upstairs,3.568531,10.61025,-1.0351465
Upstairs,0.46309182,8.894087,-0.08172209
Upstairs,0.53119355,4.099725,0.92618364
Upstairs,1.9477097,3.486809,4.2495484
Upstairs,1.0760075,15.050485,2.070293
Upstairs,3.405087,12.489859,1.0351465
Upstairs,1.3756552,8.812365,0.040861044
Upstairs,0.5720546,6.5513873,-0.14982383
Upstairs,3.6774938,10.882658,1.4165162
Upstairs,2.8330324,12.4489975,0.6537767
Upstairs,0.9942854,11.413852,0.19068487
Upstairs,1.7297841,9.656827,0.84446156
Upstairs,0.3405087,4.2086873,1.4573772
Upstairs,1.9885708,3.5276701,5.5162406
Upstairs,1.7570249,9.043911,2.8738933
Upstairs,3.0237172,9.615966,0.3405087
Upstairs,2.7921712,8.117727,0.19068487
Upstairs,-0.08172209,7.164303,0.92618364
Upstairs,3.8273177,12.912089,2.7240696
Upstairs,1.4573772,12.408136,1.4982382
Upstairs,1.9477097,10.651112,0.6946377
Upstairs,1.2666923,10.269742,1.2666923
Upstairs,1.8387469,5.2165933,1.334794
Upstairs,0.95342433,2.7649305,4.372132
Upstairs,3.0645783,9.043911,9.656827
Upstairs,-1.4982382,7.6954966,0.9942854
Upstairs,0.38136974,8.19945,-0.38136974
Upstairs,4.099725,8.471856,-1.2666923
Upstairs,1.0760075,9.275456,0.5720546
Upstairs,3.6774938,8.894087,-0.08172209
Upstairs,1.4573772,12.217452,-1.56634
Upstairs,-0.9942854,11.264028,-0.61291564
Upstairs,3.1054392,8.499097,0.08172209
Upstairs,1.2666923,5.5162406,2.152015
Upstairs,3.3778462,10.18802,5.6252036
Upstairs,2.7240696,12.299174,0.6946377
Upstairs,2.6832085,13.593107,-0.08172209
Upstairs,3.214402,9.112013,0.42223078
Upstairs,4.372132,7.205164,1.3756552
Upstairs,3.7864566,12.598822,-0.08172209
Upstairs,3.636633,11.686258,-1.56634
Upstairs,-0.95342433,9.343558,0.6537767
Upstairs,2.5333846,4.7126403,0.95342433
Upstairs,0.3405087,4.1814466,4.140586
Upstairs,3.173541,14.859799,5.053149
Upstairs,0.95342433,10.269742,1.0351465
Upstairs,1.4165162,8.076866,0.7218784
Upstairs,0.88532263,6.932757,0.14982383
Upstairs,3.486809,12.258313,2.4925237
Upstairs,1.7297841,13.756551,1.1441092
Upstairs,2.3699405,11.073342,-0.61291564
Upstairs,-0.50395286,9.302697,0.88532263
Upstairs,0.95342433,4.9850473,1.56634
Upstairs,0.92618364,3.486809,5.8976107
Upstairs,0.84446156,9.534244,3.568531
Upstairs,3.445948,8.539958,0.313268
Upstairs,2.4925237,8.390134,-0.3405087
Upstairs,0.53119355,7.082581,0.53119355
Upstairs,3.8681788,13.293459,1.7297841
Upstairs,3.1054392,12.980191,0.84446156
Upstairs,1.7978859,11.686258,-0.08172209
Upstairs,-2.1792557,10.310603,1.0760075
Upstairs,2.0294318,5.8567495,-0.0
Upstairs,0.50395286,4.1814466,2.4925237
Upstairs,3.336985,11.141444,7.5865335
Upstairs,-1.2258313,6.8237944,1.4573772
Upstairs,1.4982382,6.5922484,0.42223078
Upstairs,3.173541,8.921328,0.040861044
Upstairs,2.0294318,8.771504,0.95342433
Upstairs,3.8273177,14.519291,1.4573772
Upstairs,2.6832085,12.980191,-0.040861044
Upstairs,-1.2258313,10.228881,0.9942854
Upstairs,2.9147544,6.1291566,1.6480621
Upstairs,1.9477097,2.8738933,3.336985
Upstairs,4.630918,16.467001,4.099725
Upstairs,2.6832085,11.182305,0.6537767
Upstairs,0.5720546,6.3198414,0.19068487
Upstairs,2.5333846,8.430995,0.42223078
Upstairs,2.070293,7.014479,1.4573772
Upstairs,4.7943625,16.507862,1.6889231
Upstairs,-0.53119355,13.184497,0.88532263
Upstairs,-3.9771416,8.349273,-0.040861044
Upstairs,1.9885708,4.630918,2.5333846
Upstairs,1.3756552,1.3075534,2.3426998
Upstairs,3.214402,12.299174,3.5957718
Upstairs,2.0294318,10.56939,1.2666923
Upstairs,2.2609777,7.668256,-0.0
Upstairs,-0.040861044,7.6954966,0.27240697
Upstairs,5.829509,9.724928,3.636633
Upstairs,2.070293,12.489859,0.38136974
Upstairs,3.6774938,11.917805,-1.1168685
Upstairs,0.27240697,9.384419,-0.7627395
Upstairs,1.5390993,5.243834,1.9885708
Upstairs,-0.46309182,3.636633,1.7570249
Upstairs,6.469665,6.66035,9.534244
Upstairs,-1.1441092,7.205164,1.4165162
Upstairs,2.4925237,8.894087,0.7218784
Upstairs,3.255263,8.008764,-0.61291564
Upstairs,0.88532263,8.539958,-1.0760075
Upstairs,2.4108016,8.430995,-0.19068487
Upstairs,0.040861044,13.402422,-0.95342433
Upstairs,-3.0237172,11.604536,-0.9942854
Upstairs,5.407278,8.390134,0.46309182
Upstairs,2.2201166,4.2495484,1.7570249
Upstairs,3.6774938,10.378705,5.134871
Upstairs,0.7218784,16.167353,-0.42223078
Upstairs,4.944186,15.976667,-1.1168685
Upstairs,5.012288,10.228881,-0.8036005
Upstairs,3.255263,5.012288,-1.7297841
Upstairs,2.9556155,15.894946,1.4165162
Upstairs,0.7218784,13.988097,-0.5720546
Upstairs,-0.5720546,10.147159,0.46309182
Upstairs,1.0760075,6.5922484,0.61291564
Upstairs,0.3405087,3.6774938,1.7570249
Upstairs,2.3426998,4.0588636,8.240311
Upstairs,-1.56634,2.6832085,1.0351465
Upstairs,3.1463003,13.988097,0.95342433
Upstairs,0.7218784,6.932757,-0.0
Upstairs,1.920469,7.8861814,0.5720546
Upstairs,2.3699405,7.504812,0.19068487
Upstairs,3.9090397,8.812365,0.88532263
Upstairs,5.8976107,15.826844,1.879608
Upstairs,3.5276701,10.038197,-0.7218784
Upstairs,-3.0645783,8.962189,0.7627395
Upstairs,2.2201166,5.053149,2.7921712
Upstairs,0.313268,1.920469,5.325556
Upstairs,1.7978859,10.119919,1.7297841
Upstairs,2.7240696,10.991621,0.84446156
Upstairs,1.1441092,8.430995,-0.08172209
Upstairs,1.4982382,8.008764,0.19068487
Upstairs,0.95342433,7.5456724,1.7570249
Upstairs,5.6660647,12.789507,2.4516625
Upstairs,1.6480621,13.0619135,0.46309182
Upstairs,0.6537767,10.038197,1.7570249
Upstairs,1.2258313,6.469665,1.4982382
Upstairs,0.6946377,3.8273177,3.2961242
Upstairs,4.7126403,15.5135765,3.636633
Upstairs,1.4573772,12.680544,1.7570249
Upstairs,0.61291564,7.5456724,0.27240697
Upstairs,2.4516625,8.771504,0.040861044
Upstairs,0.9942854,7.246025,0.88532263
Upstairs,5.407278,15.023244,2.7240696
Upstairs,0.53119355,15.826844,1.0760075
Upstairs,-1.7570249,9.997335,1.2666923
Upstairs,0.50395286,6.2789803,0.8036005
Upstairs,0.92618364,4.440233,2.5606253
Upstairs,4.2904096,14.859799,2.6832085
Upstairs,0.46309182,12.367276,1.1849703
Upstairs,1.56634,8.117727,0.313268
Upstairs,3.636633,7.668256,-0.040861044
Upstairs,3.636633,10.691973,1.7978859
Upstairs,1.4573772,15.241169,1.2666923
Upstairs,1.879608,10.269742,0.3405087
Upstairs,4.2086873,8.471856,0.313268
Upstairs,1.1849703,3.5957718,0.6946377
Upstairs,1.9885708,4.944186,6.510526
Upstairs,-0.9942854,8.430995,3.9499009
Upstairs,2.6832085,8.539958,0.92618364
Upstairs,4.4810944,7.9679036,-0.46309182
Upstairs,3.255263,10.732834,1.1441092
Upstairs,2.982856,13.715691,0.53119355
Upstairs,-0.23154591,10.991621,-0.27240697
Upstairs,0.46309182,9.275456,0.61291564
Upstairs,2.0294318,6.510526,1.5390993
Upstairs,0.10896278,4.3312707,1.2666923
Upstairs,6.2108784,5.7886477,10.528529
Upstairs,-1.4573772,8.962189,2.2609777
Upstairs,3.718355,10.501288,1.3075534
Upstairs,1.8387469,8.662541,0.3405087
Upstairs,0.7218784,8.812365,-0.6537767
Upstairs,3.336985,8.580819,-0.29964766
Upstairs,4.7126403,11.34575,1.6480621
Upstairs,1.9477097,14.056199,-1.7978859
Upstairs,4.2495484,10.841797,0.46309182
Upstairs,-0.5720546,6.891896,1.6889231
Upstairs,0.61291564,2.5333846,3.0237172
Upstairs,5.09401,3.405087,7.205164
Upstairs,-1.4573772,7.5456724,4.140586
Upstairs,3.759216,10.760075,0.53119355
Upstairs,3.2961242,8.19945,0.8036005
Upstairs,3.405087,7.164303,0.95342433
Upstairs,3.718355,10.991621,1.4165162
Upstairs,1.3756552,10.691973,-0.9125633
Upstairs,-0.14982383,10.760075,0.7627395
Upstairs,1.2666923,6.2789803,1.2666923
Upstairs,0.38136974,4.1814466,2.2201166
Upstairs,4.0180025,10.651112,8.076866
Upstairs,-1.334794,3.2961242,1.1441092
Upstairs,4.372132,13.6748295,1.2258313
Upstairs,2.070293,8.19945,0.08172209
Upstairs,1.56634,8.049625,0.8036005
Upstairs,5.407278,8.308413,1.9477097
Upstairs,3.636633,12.871228,0.7627395
Upstairs,2.982856,10.61025,0.10896278
Upstairs,-1.1849703,10.841797,1.4165162
Upstairs,2.4108016,7.014479,1.8387469
Upstairs,2.070293,4.0588636,3.336985
Upstairs,3.5276701,14.669114,3.5957718
Upstairs,-1.2258313,6.6331096,2.4516625
Upstairs,3.214402,12.108489,1.2666923
Upstairs,1.1441092,7.5456724,0.7627395
Upstairs,1.4573772,7.8180795,0.313268
Upstairs,4.0588636,9.343558,1.0351465
Upstairs,3.568531,12.176591,1.879608
Upstairs,3.405087,10.528529,0.50395286
Upstairs,-0.5720546,10.119919,1.5390993
Upstairs,1.9885708,4.8216033,2.2201166
Upstairs,0.38136974,1.8387469,3.8681788
Upstairs,0.10896278,7.273266,2.9147544
Upstairs,2.6423476,9.425281,0.95342433
Upstairs,1.607201,8.158588,0.23154591
Upstairs,0.92618364,8.117727,0.9942854
Upstairs,3.636633,10.460427,1.607201
Upstairs,1.0760075,12.217452,0.84446156
Upstairs,2.2609777,10.501288,0.53119355
Upstairs,1.4573772,9.302697,1.6480621
Upstairs,1.6889231,5.706926,1.9477097
Upstairs,1.920469,3.636633,3.7864566
Upstairs,3.5276701,15.595298,2.9147544
Upstairs,-0.5720546,5.366417,2.2609777
Upstairs,3.9499009,11.264028,1.1441092
Upstairs,1.920469,8.008764,0.92618364
Upstairs,2.1792557,8.240311,0.53119355
Upstairs,2.8738933,7.3549876,0.46309182
Upstairs,3.405087,13.988097,1.4573772
Upstairs,2.1111538,11.536434,0.19068487
Upstairs,1.920469,10.038197,-0.08172209
Upstairs,2.7649305,9.425281,1.0351465
Upstairs,2.7649305,5.47538,1.4573772
Upstairs,1.5390993,3.5276701,4.0180025
Upstairs,3.8273177,16.167353,2.5606253
Upstairs,3.1463003,8.539958,1.0760075
Upstairs,1.5390993,7.6954966,0.92618364
Upstairs,3.336985,9.043911,-0.38136974
Upstairs,1.334794,9.275456,-0.6537767
Upstairs,2.1111538,8.430995,-0.7218784
Upstairs,2.9147544,9.697687,0.10896278
Upstairs,2.3426998,14.206022,-1.2666923
Upstairs,2.1792557,9.343558,-0.50395286
Upstairs,0.38136974,8.076866,-1.334794
Upstairs,0.5720546,7.5865335,-0.040861044
Upstairs,1.1441092,8.008764,0.50395286
Upstairs,-1.525479,11.114203,1.3756552
Upstairs,2.3018389,10.079058,-0.040861044
Upstairs,1.4982382,10.337844,-0.61291564
Upstairs,2.4516625,9.765789,-0.5720546
Upstairs,2.0294318,9.343558,-0.7627395
Upstairs,1.6480621,10.079058,-0.3405087
Upstairs,0.84446156,8.539958,-1.3756552
Upstairs,-1.3075534,14.246883,1.9885708
Upstairs,-1.7570249,13.6748295,2.0294318
Upstairs,-2.6423476,10.528529,2.7240696
Upstairs,-0.3405087,6.0201936,1.7570249
Upstairs,-1.1849703,2.6014864,1.3075534
Upstairs,1.0351465,6.973618,9.043911
Upstairs,-1.525479,8.19945,4.2086873
Upstairs,0.19068487,11.536434,2.4925237
Upstairs,-0.7218784,8.308413,0.7218784
Upstairs,-1.7297841,7.0553403,1.56634
Upstairs,1.8387469,10.760075,4.2086873
Upstairs,-1.7570249,17.393185,1.6480621
Upstairs,-0.040861044,11.073342,2.7649305
Upstairs,1.3756552,9.615966,2.7240696
Upstairs,0.08172209,3.568531,2.0294318
Upstairs,-0.23154591,3.5957718,6.1291566
Upstairs,-2.4108016,13.756551,4.7535014
